extension_id,loan_number,extension_sequence,extension_request_date,extension_days,extension_fee_percent,extension_fee_amount,requested_by_role,approved_by_employee_id,reason_code,lock_expiration_date_before,lock_expiration_date_after
93221,70007865,1,2023-04-24,15,0.0025,1999.34,Processor,138,Appraisal Delay,2023-04-29,2023-05-14
93222,70007865,2,2023-05-13,15,0.0025,1999.34,Broker,136,Underwriting Conditions,2023-05-14,2023-05-29
93223,70007867,1,2023-03-13,15,0.0025,1751.1,Processor,125,Title Issues,2023-03-18,2023-04-02
93224,70007871,1,2023-04-29,5,0.00125,689.17,Processor,129,Title Issues,2023-05-01,2023-05-06
93225,70007871,2,2023-05-01,5,0.00125,689.17,Broker,136,Rate Shopping,2023-05-06,2023-05-11
93226,70007876,1,2023-03-26,15,0.0025,1300.22,Loan Officer,125,Borrower Delay,2023-03-29,2023-04-13
93227,70007878,1,2023-03-14,15,0.0025,1171.37,Loan Officer,127,Borrower Delay,2023-03-19,2023-04-03
93228,70007882,1,2023-01-29,15,0.0025,769.02,Processor,126,Underwriting Conditions,2023-02-03,2023-02-18
93229,70007885,1,2023-05-25,15,0.0025,1011.87,Broker,136,Title Issues,2023-05-27,2023-06-11
93230,70007890,1,2023-02-17,15,0.0025,723.21,Processor,125,Underwriting Conditions,2023-02-20,2023-03-07
93231,70007894,1,2023-03-02,5,0.00125,561.42,Loan Officer,138,Borrower Delay,2023-03-06,2023-03-11
93232,70007894,2,2023-03-06,5,0.00125,561.42,Broker,126,Borrower Delay,2023-03-11,2023-03-16
93233,70007904,1,2023-02-12,5,0.00125,944.88,Broker,125,Title Issues,2023-02-15,2023-02-20
93234,70007904,2,2023-02-19,15,0.0025,1889.77,Broker,126,Rate Shopping,2023-02-20,2023-03-07
93235,70007921,1,2023-03-05,15,0.0025,842.88,Broker,128,Borrower Delay,2023-03-06,2023-03-21
93236,70007921,2,2023-03-19,15,0.0025,842.88,Broker,131,Rate Shopping,2023-03-21,2023-04-05
93237,70007923,1,2023-05-15,15,0.0025,1489.88,Processor,138,Rate Shopping,2023-05-17,2023-06-01
93238,70007923,2,2023-05-30,15,0.0025,1489.88,Broker,127,Title Issues,2023-06-01,2023-06-16
93239,70007926,1,2023-04-03,15,0.0025,742.97,Processor,127,Title Issues,2023-04-05,2023-04-20
93240,70007936,1,2023-04-18,15,0.0025,781.83,Loan Officer,130,Rate Shopping,2023-04-23,2023-05-08
93241,70007937,1,2023-01-29,15,0.0025,2111.45,Broker,130,Title Issues,2023-02-03,2023-02-18
93242,70007937,2,2023-02-16,5,0.00125,1055.72,Broker,129,Rate Shopping,2023-02-18,2023-02-23
93243,70007954,1,2023-03-17,5,0.00125,979.79,Processor,131,Borrower Delay,2023-03-19,2023-03-24
93244,70007954,2,2023-03-23,15,0.0025,1959.58,Loan Officer,134,Rate Shopping,2023-03-24,2023-04-08
93245,70007957,1,2023-05-18,15,0.0025,907.64,Loan Officer,139,Appraisal Delay,2023-05-20,2023-06-04
93246,70007957,2,2023-06-03,15,0.0025,907.64,Processor,133,Appraisal Delay,2023-06-04,2023-06-19
93247,70007957,3,2023-06-16,15,0.0025,907.64,Processor,130,Title Issues,2023-06-19,2023-07-04
93248,70007959,1,2023-04-02,5,0.00125,296.88,Loan Officer,134,Underwriting Conditions,2023-04-04,2023-04-09
93249,70007982,1,2023-04-10,15,0.0025,1945.26,Broker,132,Title Issues,2023-04-14,2023-04-29
93250,70007982,2,2023-04-26,5,0.00125,972.63,Loan Officer,133,Underwriting Conditions,2023-04-29,2023-05-04
93251,70007982,3,2023-04-29,15,0.0025,1945.26,Processor,130,Appraisal Delay,2023-05-04,2023-05-19
93252,70007983,1,2023-03-30,15,0.0025,1157.84,Processor,126,Underwriting Conditions,2023-04-01,2023-04-16
93253,70007983,2,2023-04-13,5,0.00125,578.92,Loan Officer,134,Title Issues,2023-04-16,2023-04-21
93254,70007989,1,2023-03-03,15,0.0025,608.17,Broker,136,Appraisal Delay,2023-03-05,2023-03-20
93255,70007994,1,2023-04-05,15,0.0025,932.18,Loan Officer,135,Title Issues,2023-04-10,2023-04-25
93256,70007994,2,2023-04-23,15,0.0025,932.18,Processor,138,Underwriting Conditions,2023-04-25,2023-05-10
93257,70007995,1,2023-03-30,15,0.0025,1670.32,Processor,137,Rate Shopping,2023-04-03,2023-04-18
93258,70007995,2,2023-04-13,15,0.0025,1670.32,Processor,139,Appraisal Delay,2023-04-18,2023-05-03
93259,70008004,1,2023-03-16,5,0.00125,934.87,Processor,139,Title Issues,2023-03-18,2023-03-23
93260,70008015,1,2023-02-04,5,0.00125,482.25,Processor,127,Rate Shopping,2023-02-05,2023-02-10
93261,70008018,1,2023-03-16,5,0.00125,428.3,Processor,139,Borrower Delay,2023-03-19,2023-03-24
93262,70008021,1,2023-05-14,5,0.00125,422.68,Loan Officer,139,Borrower Delay,2023-05-16,2023-05-21
93263,70008023,1,2023-03-03,15,0.0025,2022.34,Broker,133,Appraisal Delay,2023-03-07,2023-03-22
93264,70008042,1,2023-03-19,15,0.0025,579.12,Processor,137,Title Issues,2023-03-24,2023-04-08
93265,70008042,2,2023-04-03,5,0.00125,289.56,Processor,137,Rate Shopping,2023-04-08,2023-04-13
93266,70008043,1,2023-03-17,5,0.00125,650.22,Loan Officer,137,Borrower Delay,2023-03-20,2023-03-25
93267,70008043,2,2023-03-22,15,0.0025,1300.44,Loan Officer,135,Underwriting Conditions,2023-03-25,2023-04-09
93268,70008047,1,2023-04-27,15,0.0025,1424.09,Broker,134,Borrower Delay,2023-04-28,2023-05-13
93269,70008047,2,2023-05-08,5,0.00125,712.04,Loan Officer,131,Rate Shopping,2023-05-13,2023-05-18
93270,70008052,1,2023-03-08,5,0.00125,632.64,Loan Officer,130,Rate Shopping,2023-03-13,2023-03-18
93271,70008052,2,2023-03-14,5,0.00125,632.64,Broker,127,Rate Shopping,2023-03-18,2023-03-23
93272,70008052,3,2023-03-18,15,0.0025,1265.29,Broker,125,Underwriting Conditions,2023-03-23,2023-04-07
93273,70008063,1,2023-04-12,5,0.00125,644.17,Processor,130,Underwriting Conditions,2023-04-13,2023-04-18
93274,70008068,1,2023-02-15,5,0.00125,864.36,Processor,130,Rate Shopping,2023-02-16,2023-02-21
93275,70008069,1,2023-02-12,15,0.0025,812.35,Broker,133,Title Issues,2023-02-17,2023-03-04
93276,70008071,1,2023-05-02,5,0.00125,672.08,Loan Officer,139,Underwriting Conditions,2023-05-03,2023-05-08
93277,70008071,2,2023-05-06,5,0.00125,672.08,Broker,131,Borrower Delay,2023-05-08,2023-05-13
93278,70008082,1,2023-03-30,5,0.00125,507.99,Processor,131,Title Issues,2023-04-01,2023-04-06
93279,70008083,1,2023-04-27,5,0.00125,1061.75,Processor,135,Rate Shopping,2023-04-28,2023-05-03
93280,70008086,1,2023-03-08,5,0.00125,302.27,Broker,134,Rate Shopping,2023-03-12,2023-03-17
93281,70008088,1,2023-02-21,5,0.00125,668.99,Loan Officer,131,Underwriting Conditions,2023-02-24,2023-03-01
93282,70008088,2,2023-02-28,15,0.0025,1337.98,Loan Officer,126,Appraisal Delay,2023-03-01,2023-03-16
93283,70008088,3,2023-03-12,15,0.0025,1337.98,Processor,139,Appraisal Delay,2023-03-16,2023-03-31
93284,70008090,1,2023-03-19,15,0.0025,1630.79,Loan Officer,137,Borrower Delay,2023-03-22,2023-04-06
93285,70008093,1,2023-05-06,15,0.0025,702.04,Processor,132,Rate Shopping,2023-05-07,2023-05-22
93286,70008098,1,2023-02-25,15,0.0025,1946.1,Loan Officer,127,Rate Shopping,2023-03-01,2023-03-16
93287,70008098,2,2023-03-15,5,0.00125,973.05,Loan Officer,129,Title Issues,2023-03-16,2023-03-21
93288,70008105,1,2023-05-02,5,0.00125,620.06,Broker,134,Title Issues,2023-05-03,2023-05-08
93289,70008106,1,2023-02-01,15,0.0025,1218.86,Broker,128,Underwriting Conditions,2023-02-02,2023-02-17
93290,70008106,2,2023-02-14,15,0.0025,1218.86,Loan Officer,135,Title Issues,2023-02-17,2023-03-04
93291,70008107,1,2023-02-08,5,0.00125,593.66,Processor,127,Appraisal Delay,2023-02-11,2023-02-16
93292,70008107,2,2023-02-12,5,0.00125,593.66,Broker,139,Rate Shopping,2023-02-16,2023-02-21
93293,70008113,1,2023-02-27,15,0.0025,780.38,Broker,136,Appraisal Delay,2023-03-01,2023-03-16
93294,70008113,2,2023-03-12,15,0.0025,780.38,Broker,136,Appraisal Delay,2023-03-16,2023-03-31
93295,70008116,1,2023-02-03,5,0.00125,559.76,Processor,133,Underwriting Conditions,2023-02-04,2023-02-09
93296,70008118,1,2023-02-01,15,0.0025,756.43,Processor,126,Appraisal Delay,2023-02-03,2023-02-18
93297,70008122,1,2023-04-17,15,0.0025,588.43,Processor,138,Underwriting Conditions,2023-04-18,2023-05-03
93298,70008123,1,2023-02-16,15,0.0025,688.14,Processor,136,Title Issues,2023-02-19,2023-03-06
93299,70008137,1,2023-02-15,5,0.00125,340.25,Loan Officer,133,Borrower Delay,2023-02-19,2023-02-24
93300,70008138,1,2023-03-24,5,0.00125,665.14,Processor,132,Appraisal Delay,2023-03-25,2023-03-30
93301,70008138,2,2023-03-25,15,0.0025,1330.28,Broker,127,Title Issues,2023-03-30,2023-04-14
93302,70008142,1,2023-05-31,5,0.00125,492.6,Processor,125,Title Issues,2023-06-01,2023-06-06
93303,70008144,1,2023-03-11,15,0.0025,768.11,Broker,131,Title Issues,2023-03-15,2023-03-30
93304,70008146,1,2023-02-25,15,0.0025,650.76,Loan Officer,127,Rate Shopping,2023-03-01,2023-03-16
93305,70008146,2,2023-03-11,15,0.0025,650.76,Loan Officer,130,Appraisal Delay,2023-03-16,2023-03-31
93306,70008149,1,2023-03-31,15,0.0025,2018.58,Broker,135,Borrower Delay,2023-04-03,2023-04-18
93307,70008149,2,2023-04-14,5,0.00125,1009.29,Processor,134,Underwriting Conditions,2023-04-18,2023-04-23
93308,70008150,1,2023-04-29,15,0.0025,501.45,Processor,136,Borrower Delay,2023-05-01,2023-05-16
93309,70008151,1,2023-03-30,15,0.0025,1867.21,Processor,131,Rate Shopping,2023-04-01,2023-04-16
93310,70008151,2,2023-04-13,5,0.00125,933.61,Broker,138,Borrower Delay,2023-04-16,2023-04-21
93311,70008151,3,2023-04-18,15,0.0025,1867.21,Loan Officer,135,Rate Shopping,2023-04-21,2023-05-06
93312,70008154,1,2023-03-27,15,0.0025,1792.43,Processor,137,Borrower Delay,2023-03-29,2023-04-13
93313,70008155,1,2023-04-30,5,0.00125,279.46,Broker,138,Borrower Delay,2023-05-03,2023-05-08
93314,70008160,1,2023-03-21,5,0.00125,563.3,Broker,133,Rate Shopping,2023-03-23,2023-03-28
93315,70008166,1,2023-02-01,15,0.0025,1391.73,Loan Officer,128,Appraisal Delay,2023-02-06,2023-02-21
93316,70008166,2,2023-02-17,15,0.0025,1391.73,Processor,125,Rate Shopping,2023-02-21,2023-03-08
93317,70008167,1,2023-03-07,5,0.00125,414.68,Loan Officer,135,Appraisal Delay,2023-03-11,2023-03-16
93318,70008170,1,2023-05-10,5,0.00125,389.06,Broker,132,Rate Shopping,2023-05-14,2023-05-19
93319,70008170,2,2023-05-15,15,0.0025,778.12,Broker,125,Borrower Delay,2023-05-19,2023-06-03
93320,70008172,1,2023-02-05,15,0.0025,1093.41,Broker,136,Title Issues,2023-02-06,2023-02-21
93321,70008172,2,2023-02-18,5,0.00125,546.71,Loan Officer,134,Appraisal Delay,2023-02-21,2023-02-26
93322,70008172,3,2023-02-21,15,0.0025,1093.41,Loan Officer,125,Title Issues,2023-02-26,2023-03-13
93323,70008173,1,2023-03-29,5,0.00125,329.1,Processor,128,Title Issues,2023-03-30,2023-04-04
93324,70008173,2,2023-03-30,15,0.0025,658.21,Broker,130,Appraisal Delay,2023-04-04,2023-04-19
93325,70008175,1,2023-04-07,15,0.0025,1409.91,Broker,129,Title Issues,2023-04-09,2023-04-24
93326,70008177,1,2023-05-04,15,0.0025,740.75,Processor,136,Title Issues,2023-05-09,2023-05-24
93327,70008178,1,2023-03-19,5,0.00125,327.15,Processor,133,Borrower Delay,2023-03-24,2023-03-29
93328,70008178,2,2023-03-27,15,0.0025,654.31,Broker,138,Borrower Delay,2023-03-29,2023-04-13
93329,70008178,3,2023-04-10,15,0.0025,654.31,Loan Officer,126,Underwriting Conditions,2023-04-13,2023-04-28
93330,70008181,1,2023-03-04,5,0.00125,617.94,Processor,134,Rate Shopping,2023-03-07,2023-03-12
93331,70008184,1,2023-04-24,5,0.00125,986.54,Processor,131,Title Issues,2023-04-25,2023-04-30
93332,70008188,1,2023-04-20,15,0.0025,747.63,Processor,133,Underwriting Conditions,2023-04-23,2023-05-08
93333,70008190,1,2023-03-05,5,0.00125,424.35,Processor,139,Underwriting Conditions,2023-03-06,2023-03-11
93334,70008193,1,2023-03-06,15,0.0025,1087.95,Broker,128,Appraisal Delay,2023-03-07,2023-03-22
93335,70008193,2,2023-03-18,15,0.0025,1087.95,Broker,125,Underwriting Conditions,2023-03-22,2023-04-06
93336,70008194,1,2023-05-16,15,0.0025,941.91,Processor,132,Rate Shopping,2023-05-19,2023-06-03
93337,70008195,1,2023-04-02,5,0.00125,721.56,Processor,125,Underwriting Conditions,2023-04-06,2023-04-11
93338,70008201,1,2023-01-30,5,0.00125,1054.9,Broker,136,Appraisal Delay,2023-02-02,2023-02-07
93339,70008216,1,2023-03-31,5,0.00125,359.71,Broker,129,Appraisal Delay,2023-04-03,2023-04-08
93340,70008216,2,2023-04-03,5,0.00125,359.71,Loan Officer,139,Title Issues,2023-04-08,2023-04-13
93341,70008219,1,2023-05-16,15,0.0025,765.22,Broker,135,Underwriting Conditions,2023-05-17,2023-06-01
93342,70008219,2,2023-05-27,15,0.0025,765.22,Broker,128,Underwriting Conditions,2023-06-01,2023-06-16
93343,70008221,1,2023-02-03,5,0.00125,425.53,Processor,128,Title Issues,2023-02-05,2023-02-10
93344,70008221,2,2023-02-06,15,0.0025,851.07,Loan Officer,137,Appraisal Delay,2023-02-10,2023-02-25
93345,70008221,3,2023-02-21,15,0.0025,851.07,Loan Officer,127,Title Issues,2023-02-25,2023-03-12
93346,70008225,1,2023-03-04,5,0.00125,250.09,Broker,139,Borrower Delay,2023-03-06,2023-03-11
93347,70008228,1,2023-03-19,15,0.0025,1603.72,Processor,136,Appraisal Delay,2023-03-20,2023-04-04
93348,70008230,1,2023-03-09,5,0.00125,388.41,Loan Officer,137,Borrower Delay,2023-03-14,2023-03-19
93349,70008230,2,2023-03-15,15,0.0025,776.82,Loan Officer,132,Rate Shopping,2023-03-19,2023-04-03
93350,70008233,1,2023-03-04,15,0.0025,500.62,Loan Officer,132,Appraisal Delay,2023-03-08,2023-03-23
93351,70008233,2,2023-03-20,5,0.00125,250.31,Loan Officer,125,Borrower Delay,2023-03-23,2023-03-28
93352,70008235,1,2023-03-21,15,0.0025,647.0,Broker,135,Borrower Delay,2023-03-23,2023-04-07
93353,70008236,1,2023-02-21,15,0.0025,932.23,Processor,129,Rate Shopping,2023-02-25,2023-03-12
93354,70008241,1,2023-02-13,15,0.0025,1195.17,Processor,127,Underwriting Conditions,2023-02-15,2023-03-02
93355,70008249,1,2023-03-12,15,0.0025,1082.1,Loan Officer,137,Rate Shopping,2023-03-15,2023-03-30
93356,70008249,2,2023-03-26,5,0.00125,541.05,Loan Officer,137,Rate Shopping,2023-03-30,2023-04-04
93357,70008249,3,2023-04-03,15,0.0025,1082.1,Loan Officer,125,Rate Shopping,2023-04-04,2023-04-19
93358,70008249,4,2023-04-17,15,0.0025,1082.1,Processor,128,Rate Shopping,2023-04-19,2023-05-04
93359,70008250,1,2023-04-15,15,0.0025,803.19,Loan Officer,128,Rate Shopping,2023-04-16,2023-05-01
93360,70008250,2,2023-04-26,5,0.00125,401.59,Loan Officer,137,Title Issues,2023-05-01,2023-05-06
93361,70008252,1,2023-03-15,5,0.00125,621.25,Loan Officer,137,Borrower Delay,2023-03-17,2023-03-22
93362,70008257,1,2023-02-14,15,0.0025,759.87,Processor,139,Appraisal Delay,2023-02-19,2023-03-06
93363,70008257,2,2023-03-05,5,0.00125,379.94,Broker,129,Rate Shopping,2023-03-06,2023-03-11
93364,70008259,1,2023-05-11,5,0.00125,328.64,Broker,136,Appraisal Delay,2023-05-16,2023-05-21
93365,70008259,2,2023-05-17,5,0.00125,328.64,Broker,126,Appraisal Delay,2023-05-21,2023-05-26
93366,70008259,3,2023-05-21,15,0.0025,657.27,Loan Officer,128,Underwriting Conditions,2023-05-26,2023-06-10
93367,70008259,4,2023-06-05,15,0.0025,657.27,Processor,127,Rate Shopping,2023-06-10,2023-06-25
93368,70008262,1,2023-03-08,5,0.00125,297.58,Processor,131,Title Issues,2023-03-10,2023-03-15
93369,70008271,1,2023-03-25,5,0.00125,334.25,Loan Officer,126,Rate Shopping,2023-03-29,2023-04-03
93370,70008271,2,2023-03-31,5,0.00125,334.25,Broker,130,Underwriting Conditions,2023-04-03,2023-04-08
93371,70008273,1,2023-04-30,15,0.0025,889.85,Loan Officer,125,Rate Shopping,2023-05-03,2023-05-18
93372,70008274,1,2023-04-19,5,0.00125,602.73,Processor,139,Title Issues,2023-04-21,2023-04-26
93373,70008274,2,2023-04-24,15,0.0025,1205.46,Loan Officer,138,Appraisal Delay,2023-04-26,2023-05-11
93374,70008278,1,2023-03-04,5,0.00125,436.41,Processor,134,Underwriting Conditions,2023-03-09,2023-03-14
93375,70008278,2,2023-03-10,15,0.0025,872.83,Loan Officer,127,Appraisal Delay,2023-03-14,2023-03-29
93376,70008278,3,2023-03-28,15,0.0025,872.83,Processor,138,Borrower Delay,2023-03-29,2023-04-13
93377,70008280,1,2023-03-17,5,0.00125,763.64,Broker,134,Title Issues,2023-03-21,2023-03-26
93378,70008282,1,2023-02-08,15,0.0025,724.3,Broker,136,Borrower Delay,2023-02-11,2023-02-26
93379,70008282,2,2023-02-24,5,0.00125,362.15,Broker,131,Borrower Delay,2023-02-26,2023-03-03
93380,70008282,3,2023-02-27,15,0.0025,724.3,Processor,128,Title Issues,2023-03-03,2023-03-18
93381,70008290,1,2023-03-29,15,0.0025,474.88,Loan Officer,131,Rate Shopping,2023-04-02,2023-04-17
93382,70008296,1,2023-04-08,5,0.00125,623.95,Broker,129,Rate Shopping,2023-04-11,2023-04-16
93383,70008297,1,2023-02-23,5,0.00125,1052.92,Processor,129,Title Issues,2023-02-28,2023-03-05
93384,70008297,2,2023-03-02,15,0.0025,2105.83,Processor,127,Rate Shopping,2023-03-05,2023-03-20
93385,70008298,1,2023-04-18,5,0.00125,682.58,Processor,132,Rate Shopping,2023-04-20,2023-04-25
93386,70008298,2,2023-04-21,15,0.0025,1365.16,Processor,127,Title Issues,2023-04-25,2023-05-10
93387,70008300,1,2023-02-23,5,0.00125,528.36,Processor,135,Appraisal Delay,2023-02-26,2023-03-03
93388,70008302,1,2023-03-18,15,0.0025,768.38,Processor,131,Appraisal Delay,2023-03-19,2023-04-03
93389,70008303,1,2023-03-02,5,0.00125,501.2,Processor,132,Appraisal Delay,2023-03-06,2023-03-11
93390,70008303,2,2023-03-08,5,0.00125,501.2,Loan Officer,136,Borrower Delay,2023-03-11,2023-03-16
93391,70008303,3,2023-03-12,15,0.0025,1002.4,Loan Officer,127,Rate Shopping,2023-03-16,2023-03-31
93392,70008306,1,2023-04-14,15,0.0025,751.62,Processor,127,Underwriting Conditions,2023-04-17,2023-05-02
93393,70008312,1,2023-01-27,5,0.00125,239.4,Loan Officer,137,Underwriting Conditions,2023-01-31,2023-02-05
93394,70008318,1,2023-03-07,15,0.0025,923.08,Loan Officer,127,Appraisal Delay,2023-03-08,2023-03-23
93395,70008321,1,2023-05-07,15,0.0025,602.3,Loan Officer,128,Appraisal Delay,2023-05-08,2023-05-23
93396,70008321,2,2023-05-18,15,0.0025,602.3,Processor,135,Rate Shopping,2023-05-23,2023-06-07
93397,70008321,3,2023-06-06,15,0.0025,602.3,Processor,131,Underwriting Conditions,2023-06-07,2023-06-22
93398,70008321,4,2023-06-20,15,0.0025,602.3,Loan Officer,125,Appraisal Delay,2023-06-22,2023-07-07
93399,70008323,1,2023-04-10,15,0.0025,1683.05,Loan Officer,133,Rate Shopping,2023-04-12,2023-04-27
93400,70008328,1,2023-04-13,15,0.0025,1684.14,Processor,132,Appraisal Delay,2023-04-17,2023-05-02
93401,70008328,2,2023-04-30,15,0.0025,1684.14,Broker,127,Underwriting Conditions,2023-05-02,2023-05-17
93402,70008329,1,2023-03-02,15,0.0025,601.04,Broker,139,Rate Shopping,2023-03-07,2023-03-22
93403,70008332,1,2023-03-17,15,0.0025,610.36,Broker,128,Underwriting Conditions,2023-03-22,2023-04-06
93404,70008333,1,2023-02-25,15,0.0025,2318.97,Loan Officer,138,Borrower Delay,2023-03-02,2023-03-17
93405,70008342,1,2023-04-10,15,0.0025,1790.65,Loan Officer,139,Borrower Delay,2023-04-14,2023-04-29
93406,70008342,2,2023-04-27,15,0.0025,1790.65,Broker,133,Underwriting Conditions,2023-04-29,2023-05-14
93407,70008342,3,2023-05-13,15,0.0025,1790.65,Processor,129,Rate Shopping,2023-05-14,2023-05-29
93408,70008345,1,2023-04-22,15,0.0025,1332.79,Broker,137,Rate Shopping,2023-04-23,2023-05-08
93409,70008347,1,2023-02-09,15,0.0025,1192.9,Broker,133,Underwriting Conditions,2023-02-14,2023-03-01
93410,70008347,2,2023-02-28,5,0.00125,596.45,Broker,138,Rate Shopping,2023-03-01,2023-03-06
93411,70008351,1,2023-03-30,5,0.00125,336.39,Loan Officer,137,Title Issues,2023-04-01,2023-04-06
93412,70008351,2,2023-04-02,5,0.00125,336.39,Loan Officer,137,Title Issues,2023-04-06,2023-04-11
93413,70008352,1,2023-04-11,5,0.00125,548.07,Loan Officer,129,Appraisal Delay,2023-04-16,2023-04-21
93414,70008352,2,2023-04-18,5,0.00125,548.07,Processor,135,Rate Shopping,2023-04-21,2023-04-26
93415,70008356,1,2023-04-07,15,0.0025,1406.25,Broker,133,Rate Shopping,2023-04-08,2023-04-23
93416,70008358,1,2023-03-26,5,0.00125,412.32,Processor,136,Borrower Delay,2023-03-28,2023-04-02
93417,70008360,1,2023-02-02,15,0.0025,1815.31,Processor,127,Borrower Delay,2023-02-06,2023-02-21
93418,70008361,1,2023-05-16,5,0.00125,448.27,Broker,133,Borrower Delay,2023-05-20,2023-05-25
93419,70008362,1,2023-05-23,5,0.00125,575.04,Loan Officer,136,Appraisal Delay,2023-05-26,2023-05-31
93420,70008368,1,2023-02-21,5,0.00125,523.56,Broker,128,Underwriting Conditions,2023-02-26,2023-03-03
93421,70008368,2,2023-02-27,15,0.0025,1047.12,Loan Officer,130,Borrower Delay,2023-03-03,2023-03-18
93422,70008370,1,2023-03-20,5,0.00125,304.56,Broker,137,Rate Shopping,2023-03-21,2023-03-26
93423,70008370,2,2023-03-25,5,0.00125,304.56,Broker,131,Title Issues,2023-03-26,2023-03-31
93424,70008374,1,2023-03-05,15,0.0025,456.87,Loan Officer,137,Appraisal Delay,2023-03-07,2023-03-22
93425,70008374,2,2023-03-20,15,0.0025,456.87,Loan Officer,133,Rate Shopping,2023-03-22,2023-04-06
93426,70008379,1,2023-03-27,5,0.00125,295.81,Loan Officer,136,Title Issues,2023-03-30,2023-04-04
93427,70008379,2,2023-03-30,15,0.0025,591.63,Processor,134,Underwriting Conditions,2023-04-04,2023-04-19
93428,70008379,3,2023-04-17,15,0.0025,591.63,Broker,135,Underwriting Conditions,2023-04-19,2023-05-04
93429,70008379,4,2023-05-03,15,0.0025,591.63,Broker,133,Appraisal Delay,2023-05-04,2023-05-19
93430,70008391,1,2023-04-07,15,0.0025,763.2,Loan Officer,133,Underwriting Conditions,2023-04-10,2023-04-25
93431,70008392,1,2023-02-24,5,0.00125,415.73,Broker,136,Title Issues,2023-02-25,2023-03-02
93432,70008393,1,2023-04-26,5,0.00125,774.87,Broker,131,Title Issues,2023-05-01,2023-05-06
93433,70008396,1,2023-03-05,5,0.00125,295.82,Broker,138,Appraisal Delay,2023-03-06,2023-03-11
93434,70008396,2,2023-03-07,5,0.00125,295.82,Processor,136,Title Issues,2023-03-11,2023-03-16
93435,70008402,1,2023-05-02,15,0.0025,1025.99,Broker,137,Rate Shopping,2023-05-03,2023-05-18
93436,70008405,1,2023-03-12,15,0.0025,980.63,Broker,137,Title Issues,2023-03-17,2023-04-01
