Extension ID,Loan Number,Extension Number,Date Extension Requested,Extension (Days),Extension Cost (%),Extension Cost ($),Extension Requestor,Approved By (ID),Extension Reason,Expiration Before Extension,Expiration After Extension,Total Extension Days,Total Extension Cost ($),Extension Count,Extension Bucket
93417,70008360,1,2023-02-02,15,0.0025,1815.31,Processor,127,Borrower Delay,2023-02-06,2023-02-21,15,1815.31,1,1–2 Extensions
93418,70008361,1,2023-05-16,5,0.00125,448.27,Broker,133,Borrower Delay,2023-05-20,2023-05-25,5,448.27,1,1–2 Extensions
93419,70008362,1,2023-05-23,5,0.00125,575.04,Loan Officer,136,Appraisal Delay,2023-05-26,2023-05-31,5,575.04,1,1–2 Extensions
93420,70008368,1,2023-02-21,5,0.00125,523.56,Broker,128,Underwriting Conditions,2023-02-26,2023-03-03,20,1570.6799999999998,2,1–2 Extensions
93421,70008368,2,2023-02-27,15,0.0025,1047.12,Loan Officer,130,Borrower Delay,2023-03-03,2023-03-18,20,1570.6799999999998,2,1–2 Extensions
93422,70008370,1,2023-03-20,5,0.00125,304.56,Broker,137,Rate Shopping,2023-03-21,2023-03-26,10,609.12,2,1–2 Extensions
93423,70008370,2,2023-03-25,5,0.00125,304.56,Broker,131,Title Issues,2023-03-26,2023-03-31,10,609.12,2,1–2 Extensions
93424,70008374,1,2023-03-05,15,0.0025,456.87,Loan Officer,137,Appraisal Delay,2023-03-07,2023-03-22,30,913.74,2,1–2 Extensions
93425,70008374,2,2023-03-20,15,0.0025,456.87,Loan Officer,133,Rate Shopping,2023-03-22,2023-04-06,30,913.74,2,1–2 Extensions
93426,70008379,1,2023-03-27,5,0.00125,295.81,Loan Officer,136,Title Issues,2023-03-30,2023-04-04,50,2070.7,4,3+ Extensions
93427,70008379,2,2023-03-30,15,0.0025,591.63,Processor,134,Underwriting Conditions,2023-04-04,2023-04-19,50,2070.7,4,3+ Extensions
93428,70008379,3,2023-04-17,15,0.0025,591.63,Broker,135,Underwriting Conditions,2023-04-19,2023-05-04,50,2070.7,4,3+ Extensions
93429,70008379,4,2023-05-03,15,0.0025,591.63,Broker,133,Appraisal Delay,2023-05-04,2023-05-19,50,2070.7,4,3+ Extensions
93430,70008391,1,2023-04-07,15,0.0025,763.2,Loan Officer,133,Underwriting Conditions,2023-04-10,2023-04-25,15,763.2,1,1–2 Extensions
93431,70008392,1,2023-02-24,5,0.00125,415.73,Broker,136,Title Issues,2023-02-25,2023-03-02,5,415.73,1,1–2 Extensions
93432,70008393,1,2023-04-26,5,0.00125,774.87,Broker,131,Title Issues,2023-05-01,2023-05-06,5,774.87,1,1–2 Extensions
93433,70008396,1,2023-03-05,5,0.00125,295.82,Broker,138,Appraisal Delay,2023-03-06,2023-03-11,10,591.64,2,1–2 Extensions
93434,70008396,2,2023-03-07,5,0.00125,295.82,Processor,136,Title Issues,2023-03-11,2023-03-16,10,591.64,2,1–2 Extensions
93435,70008402,1,2023-05-02,15,0.0025,1025.99,Broker,137,Rate Shopping,2023-05-03,2023-05-18,15,1025.99,1,1–2 Extensions
93436,70008405,1,2023-03-12,15,0.0025,980.63,Broker,137,Title Issues,2023-03-17,2023-04-01,15,980.63,1,1–2 Extensions
93437,70008419,1,2023-04-21,5,0.00125,408.32,Broker,139,Underwriting Conditions,2023-04-26,2023-05-01,5,408.32,1,1–2 Extensions
93438,70008432,1,2023-04-14,5,0.00125,922.14,Loan Officer,125,Title Issues,2023-04-19,2023-04-24,25,3688.56,3,3+ Extensions
93439,70008432,2,2023-04-20,5,0.00125,922.14,Loan Officer,138,Appraisal Delay,2023-04-24,2023-04-29,25,3688.56,3,3+ Extensions
93440,70008432,3,2023-04-26,15,0.0025,1844.28,Loan Officer,137,Appraisal Delay,2023-04-29,2023-05-14,25,3688.56,3,3+ Extensions
93441,70008433,1,2023-04-14,5,0.00125,793.87,Loan Officer,128,Appraisal Delay,2023-04-19,2023-04-24,10,1587.74,2,1–2 Extensions
93442,70008433,2,2023-04-21,5,0.00125,793.87,Broker,125,Title Issues,2023-04-24,2023-04-29,10,1587.74,2,1–2 Extensions
93443,70008437,1,2023-03-09,5,0.00125,297.66,Loan Officer,137,Borrower Delay,2023-03-11,2023-03-16,5,297.66,1,1–2 Extensions
93444,70008441,1,2023-04-10,15,0.0025,899.76,Broker,134,Appraisal Delay,2023-04-15,2023-04-30,15,899.76,1,1–2 Extensions
93445,70008444,1,2023-04-04,15,0.0025,1250.48,Loan Officer,126,Underwriting Conditions,2023-04-05,2023-04-20,20,1875.72,2,1–2 Extensions
93446,70008444,2,2023-04-16,5,0.00125,625.24,Processor,139,Rate Shopping,2023-04-20,2023-04-25,20,1875.72,2,1–2 Extensions
93447,70008454,1,2023-04-17,5,0.00125,704.79,Broker,137,Rate Shopping,2023-04-18,2023-04-23,20,2114.3599999999997,2,1–2 Extensions
93448,70008454,2,2023-04-20,15,0.0025,1409.57,Processor,134,Rate Shopping,2023-04-23,2023-05-08,20,2114.3599999999997,2,1–2 Extensions
93449,70008457,1,2023-03-21,15,0.0025,798.82,Processor,138,Appraisal Delay,2023-03-23,2023-04-07,20,1198.23,2,1–2 Extensions
93450,70008457,2,2023-04-05,5,0.00125,399.41,Broker,136,Appraisal Delay,2023-04-07,2023-04-12,20,1198.23,2,1–2 Extensions
93451,70008465,1,2023-05-28,5,0.00125,244.81,Loan Officer,137,Rate Shopping,2023-05-31,2023-06-05,10,489.62,2,1–2 Extensions
93452,70008465,2,2023-05-31,5,0.00125,244.81,Broker,136,Appraisal Delay,2023-06-05,2023-06-10,10,489.62,2,1–2 Extensions
93453,70008466,1,2023-03-29,5,0.00125,752.26,Loan Officer,133,Appraisal Delay,2023-03-31,2023-04-05,5,752.26,1,1–2 Extensions
93454,70008467,1,2023-03-08,15,0.0025,1039.64,Processor,138,Rate Shopping,2023-03-12,2023-03-27,15,1039.64,1,1–2 Extensions
93455,70008468,1,2023-02-12,15,0.0025,739.77,Processor,126,Appraisal Delay,2023-02-16,2023-03-03,30,1479.54,2,1–2 Extensions
93456,70008468,2,2023-02-27,15,0.0025,739.77,Processor,128,Rate Shopping,2023-03-03,2023-03-18,30,1479.54,2,1–2 Extensions
93457,70008469,1,2023-04-24,15,0.0025,1207.24,Loan Officer,132,Borrower Delay,2023-04-28,2023-05-13,15,1207.24,1,1–2 Extensions
93458,70008471,1,2023-04-10,5,0.00125,384.35,Loan Officer,134,Underwriting Conditions,2023-04-11,2023-04-16,10,768.7,2,1–2 Extensions
93459,70008471,2,2023-04-15,5,0.00125,384.35,Processor,135,Borrower Delay,2023-04-16,2023-04-21,10,768.7,2,1–2 Extensions
93460,70008475,1,2023-03-18,5,0.00125,819.91,Loan Officer,127,Underwriting Conditions,2023-03-23,2023-03-28,5,819.91,1,1–2 Extensions
93461,70008476,1,2023-02-04,15,0.0025,642.31,Processor,129,Borrower Delay,2023-02-05,2023-02-20,15,642.31,1,1–2 Extensions
93462,70008477,1,2023-03-31,5,0.00125,809.25,Broker,131,Borrower Delay,2023-04-05,2023-04-10,5,809.25,1,1–2 Extensions
93463,70008480,1,2023-04-01,15,0.0025,867.34,Loan Officer,129,Rate Shopping,2023-04-06,2023-04-21,15,867.34,1,1–2 Extensions
93464,70008483,1,2023-03-03,15,0.0025,858.38,Broker,129,Underwriting Conditions,2023-03-04,2023-03-19,15,858.38,1,1–2 Extensions
93465,70008485,1,2023-02-15,5,0.00125,456.34,Loan Officer,131,Borrower Delay,2023-02-17,2023-02-22,5,456.34,1,1–2 Extensions
93466,70008489,1,2023-01-31,5,0.00125,483.98,Loan Officer,131,Borrower Delay,2023-02-04,2023-02-09,5,483.98,1,1–2 Extensions
93467,70008490,1,2023-03-24,5,0.00125,948.57,Broker,136,Borrower Delay,2023-03-25,2023-03-30,5,948.57,1,1–2 Extensions
93468,70008500,1,2023-03-31,5,0.00125,256.51,Processor,135,Appraisal Delay,2023-04-04,2023-04-09,5,256.51,1,1–2 Extensions
93469,70008504,1,2023-04-15,15,0.0025,1141.6,Broker,129,Appraisal Delay,2023-04-20,2023-05-05,60,4566.4,4,3+ Extensions
93470,70008504,2,2023-05-04,15,0.0025,1141.6,Broker,136,Title Issues,2023-05-05,2023-05-20,60,4566.4,4,3+ Extensions
93471,70008504,3,2023-05-16,15,0.0025,1141.6,Broker,136,Underwriting Conditions,2023-05-20,2023-06-04,60,4566.4,4,3+ Extensions
93472,70008504,4,2023-06-02,15,0.0025,1141.6,Broker,129,Title Issues,2023-06-04,2023-06-19,60,4566.4,4,3+ Extensions
93473,70008508,1,2023-03-29,5,0.00125,360.08,Processor,135,Underwriting Conditions,2023-04-02,2023-04-07,50,2520.5299999999997,4,3+ Extensions
93474,70008508,2,2023-04-02,15,0.0025,720.15,Processor,134,Title Issues,2023-04-07,2023-04-22,50,2520.5299999999997,4,3+ Extensions
93475,70008508,3,2023-04-19,15,0.0025,720.15,Broker,133,Title Issues,2023-04-22,2023-05-07,50,2520.5299999999997,4,3+ Extensions
93476,70008508,4,2023-05-04,15,0.0025,720.15,Processor,139,Underwriting Conditions,2023-05-07,2023-05-22,50,2520.5299999999997,4,3+ Extensions
93477,70008513,1,2023-05-01,15,0.0025,1797.74,Loan Officer,135,Appraisal Delay,2023-05-02,2023-05-17,15,1797.74,1,1–2 Extensions
93478,70008515,1,2023-03-28,5,0.00125,388.67,Broker,136,Title Issues,2023-03-31,2023-04-05,5,388.67,1,1–2 Extensions
93479,70008519,1,2023-03-09,15,0.0025,1068.26,Processor,134,Borrower Delay,2023-03-14,2023-03-29,15,1068.26,1,1–2 Extensions
93480,70008520,1,2023-05-06,5,0.00125,701.43,Broker,139,Underwriting Conditions,2023-05-07,2023-05-12,5,701.43,1,1–2 Extensions
93481,70008522,1,2023-03-11,5,0.00125,431.3,Broker,128,Rate Shopping,2023-03-13,2023-03-18,5,431.3,1,1–2 Extensions
93482,70008523,1,2023-04-13,15,0.0025,1801.6,Processor,128,Rate Shopping,2023-04-14,2023-04-29,20,2702.3999999999996,2,1–2 Extensions
93483,70008523,2,2023-04-25,5,0.00125,900.8,Broker,126,Rate Shopping,2023-04-29,2023-05-04,20,2702.3999999999996,2,1–2 Extensions
93484,70008547,1,2023-01-28,15,0.0025,1645.04,Broker,135,Borrower Delay,2023-02-01,2023-02-16,30,3290.08,2,1–2 Extensions
93485,70008547,2,2023-02-12,15,0.0025,1645.04,Broker,131,Borrower Delay,2023-02-16,2023-03-03,30,3290.08,2,1–2 Extensions
93486,70008549,1,2023-05-06,15,0.0025,868.25,Loan Officer,133,Borrower Delay,2023-05-07,2023-05-22,20,1302.37,2,1–2 Extensions
93487,70008549,2,2023-05-19,5,0.00125,434.12,Loan Officer,133,Underwriting Conditions,2023-05-22,2023-05-27,20,1302.37,2,1–2 Extensions
93488,70008550,1,2023-05-13,5,0.00125,467.55,Broker,125,Title Issues,2023-05-18,2023-05-23,10,935.1,2,1–2 Extensions
93489,70008550,2,2023-05-19,5,0.00125,467.55,Processor,134,Borrower Delay,2023-05-23,2023-05-28,10,935.1,2,1–2 Extensions
93490,70008553,1,2023-05-23,5,0.00125,406.35,Loan Officer,139,Title Issues,2023-05-27,2023-06-01,5,406.35,1,1–2 Extensions
93491,70008556,1,2023-05-13,15,0.0025,1460.74,Broker,129,Borrower Delay,2023-05-14,2023-05-29,15,1460.74,1,1–2 Extensions
93492,70008559,1,2023-04-17,15,0.0025,1378.57,Loan Officer,133,Title Issues,2023-04-22,2023-05-07,20,2067.85,2,1–2 Extensions
93493,70008559,2,2023-05-06,5,0.00125,689.28,Processor,131,Underwriting Conditions,2023-05-07,2023-05-12,20,2067.85,2,1–2 Extensions
93494,70008560,1,2023-04-23,5,0.00125,403.51,Broker,136,Rate Shopping,2023-04-25,2023-04-30,5,403.51,1,1–2 Extensions
93495,70008563,1,2023-02-04,15,0.0025,1210.28,Broker,129,Borrower Delay,2023-02-06,2023-02-21,20,1815.42,2,1–2 Extensions
93496,70008563,2,2023-02-18,5,0.00125,605.14,Processor,135,Title Issues,2023-02-21,2023-02-26,20,1815.42,2,1–2 Extensions
93497,70008566,1,2023-04-17,15,0.0025,1336.03,Broker,133,Borrower Delay,2023-04-18,2023-05-03,60,5344.12,4,3+ Extensions
93498,70008566,2,2023-05-01,15,0.0025,1336.03,Loan Officer,139,Rate Shopping,2023-05-03,2023-05-18,60,5344.12,4,3+ Extensions
93499,70008566,3,2023-05-14,15,0.0025,1336.03,Broker,130,Appraisal Delay,2023-05-18,2023-06-02,60,5344.12,4,3+ Extensions
93500,70008566,4,2023-05-29,15,0.0025,1336.03,Broker,137,Underwriting Conditions,2023-06-02,2023-06-17,60,5344.12,4,3+ Extensions
93501,70008570,1,2023-03-12,5,0.00125,922.25,Processor,130,Underwriting Conditions,2023-03-13,2023-03-18,10,1844.5,2,1–2 Extensions
93502,70008570,2,2023-03-17,5,0.00125,922.25,Broker,138,Borrower Delay,2023-03-18,2023-03-23,10,1844.5,2,1–2 Extensions
93503,70008573,1,2023-02-07,5,0.00125,502.76,Processor,137,Rate Shopping,2023-02-12,2023-02-17,40,3016.54,4,3+ Extensions
93504,70008573,2,2023-02-12,5,0.00125,502.76,Processor,131,Borrower Delay,2023-02-17,2023-02-22,40,3016.54,4,3+ Extensions
93505,70008573,3,2023-02-20,15,0.0025,1005.51,Processor,128,Title Issues,2023-02-22,2023-03-09,40,3016.54,4,3+ Extensions
93506,70008573,4,2023-03-07,15,0.0025,1005.51,Broker,131,Title Issues,2023-03-09,2023-03-24,40,3016.54,4,3+ Extensions
93507,70008574,1,2023-02-17,5,0.00125,495.76,Broker,125,Title Issues,2023-02-20,2023-02-25,40,2974.56,4,3+ Extensions
93508,70008574,2,2023-02-20,5,0.00125,495.76,Broker,134,Rate Shopping,2023-02-25,2023-03-02,40,2974.56,4,3+ Extensions
93509,70008574,3,2023-02-28,15,0.0025,991.52,Broker,126,Title Issues,2023-03-02,2023-03-17,40,2974.56,4,3+ Extensions
93510,70008574,4,2023-03-16,15,0.0025,991.52,Loan Officer,130,Underwriting Conditions,2023-03-17,2023-04-01,40,2974.56,4,3+ Extensions
93511,70008576,1,2023-03-29,5,0.00125,309.1,Broker,126,Rate Shopping,2023-03-30,2023-04-04,5,309.1,1,1–2 Extensions
93512,70008580,1,2023-03-21,15,0.0025,541.24,Processor,130,Underwriting Conditions,2023-03-25,2023-04-09,30,1082.48,2,1–2 Extensions
93513,70008580,2,2023-04-06,15,0.0025,541.24,Processor,129,Underwriting Conditions,2023-04-09,2023-04-24,30,1082.48,2,1–2 Extensions
93514,70008581,1,2023-04-08,15,0.0025,2034.88,Loan Officer,138,Appraisal Delay,2023-04-12,2023-04-27,15,2034.88,1,1–2 Extensions
93515,70008582,1,2023-04-11,5,0.00125,467.22,Processor,127,Appraisal Delay,2023-04-13,2023-04-18,5,467.22,1,1–2 Extensions
93516,70008585,1,2023-02-13,5,0.00125,620.32,Broker,136,Rate Shopping,2023-02-16,2023-02-21,5,620.32,1,1–2 Extensions
93517,70008587,1,2023-03-19,5,0.00125,307.88,Broker,127,Title Issues,2023-03-20,2023-03-25,5,307.88,1,1–2 Extensions
93518,70008590,1,2023-03-29,5,0.00125,276.29,Processor,130,Title Issues,2023-04-02,2023-04-07,5,276.29,1,1–2 Extensions
93519,70008591,1,2023-04-09,5,0.00125,486.14,Loan Officer,137,Borrower Delay,2023-04-14,2023-04-19,5,486.14,1,1–2 Extensions
93520,70008594,1,2023-02-24,15,0.0025,1574.47,Broker,129,Rate Shopping,2023-02-26,2023-03-13,15,1574.47,1,1–2 Extensions
93521,70008602,1,2023-05-24,5,0.00125,901.31,Processor,133,Underwriting Conditions,2023-05-27,2023-06-01,5,901.31,1,1–2 Extensions
93522,70008606,1,2023-02-28,5,0.00125,232.07,Loan Officer,138,Appraisal Delay,2023-03-01,2023-03-06,10,464.14,2,1–2 Extensions
93523,70008606,2,2023-03-05,5,0.00125,232.07,Broker,125,Borrower Delay,2023-03-06,2023-03-11,10,464.14,2,1–2 Extensions
93524,70008608,1,2023-03-04,15,0.0025,1369.46,Loan Officer,139,Borrower Delay,2023-03-08,2023-03-23,15,1369.46,1,1–2 Extensions
93525,70008610,1,2023-03-30,15,0.0025,755.29,Broker,131,Title Issues,2023-04-03,2023-04-18,30,1510.58,2,1–2 Extensions
93526,70008610,2,2023-04-14,15,0.0025,755.29,Loan Officer,136,Appraisal Delay,2023-04-18,2023-05-03,30,1510.58,2,1–2 Extensions
93527,70008611,1,2023-05-01,15,0.0025,1356.99,Processor,133,Underwriting Conditions,2023-05-05,2023-05-20,20,2035.48,2,1–2 Extensions
93528,70008611,2,2023-05-15,5,0.00125,678.49,Loan Officer,133,Appraisal Delay,2023-05-20,2023-05-25,20,2035.48,2,1–2 Extensions
93529,70008614,1,2023-03-08,5,0.00125,827.12,Broker,133,Rate Shopping,2023-03-11,2023-03-16,5,827.12,1,1–2 Extensions
93530,70008619,1,2023-03-05,15,0.0025,1170.72,Loan Officer,138,Title Issues,2023-03-10,2023-03-25,15,1170.72,1,1–2 Extensions
93531,70008621,1,2023-04-13,5,0.00125,942.39,Broker,129,Rate Shopping,2023-04-16,2023-04-21,5,942.39,1,1–2 Extensions
93532,70008627,1,2023-03-21,5,0.00125,369.92,Loan Officer,133,Rate Shopping,2023-03-25,2023-03-30,20,1109.76,2,1–2 Extensions
93533,70008627,2,2023-03-28,15,0.0025,739.84,Loan Officer,126,Title Issues,2023-03-30,2023-04-14,20,1109.76,2,1–2 Extensions
93534,70008628,1,2023-04-18,5,0.00125,440.11,Processor,133,Title Issues,2023-04-22,2023-04-27,5,440.11,1,1–2 Extensions
93535,70008632,1,2023-03-19,5,0.00125,633.18,Broker,129,Underwriting Conditions,2023-03-23,2023-03-28,5,633.18,1,1–2 Extensions
93536,70008637,1,2023-04-22,15,0.0025,943.11,Broker,125,Title Issues,2023-04-26,2023-05-11,30,1886.22,2,1–2 Extensions
93537,70008637,2,2023-05-08,15,0.0025,943.11,Broker,138,Rate Shopping,2023-05-11,2023-05-26,30,1886.22,2,1–2 Extensions
93538,70008639,1,2023-02-07,15,0.0025,906.48,Broker,138,Appraisal Delay,2023-02-12,2023-02-27,30,1812.96,2,1–2 Extensions
93539,70008639,2,2023-02-26,15,0.0025,906.48,Loan Officer,137,Underwriting Conditions,2023-02-27,2023-03-14,30,1812.96,2,1–2 Extensions
93540,70008641,1,2023-03-26,15,0.0025,826.42,Processor,139,Underwriting Conditions,2023-03-31,2023-04-15,35,2066.05,3,3+ Extensions
93541,70008641,2,2023-04-11,5,0.00125,413.21,Broker,127,Rate Shopping,2023-04-15,2023-04-20,35,2066.05,3,3+ Extensions
93542,70008641,3,2023-04-18,15,0.0025,826.42,Broker,136,Rate Shopping,2023-04-20,2023-05-05,35,2066.05,3,3+ Extensions
93543,70008642,1,2023-02-07,15,0.0025,659.81,Processor,139,Rate Shopping,2023-02-12,2023-02-27,30,1319.62,2,1–2 Extensions
93544,70008642,2,2023-02-24,15,0.0025,659.81,Processor,131,Title Issues,2023-02-27,2023-03-14,30,1319.62,2,1–2 Extensions
93545,70008643,1,2023-03-28,5,0.00125,422.21,Processor,129,Borrower Delay,2023-03-31,2023-04-05,5,422.21,1,1–2 Extensions
93546,70008644,1,2023-05-17,5,0.00125,344.31,Loan Officer,134,Title Issues,2023-05-20,2023-05-25,5,344.31,1,1–2 Extensions
93547,70008645,1,2023-04-05,5,0.00125,404.24,Loan Officer,126,Borrower Delay,2023-04-10,2023-04-15,20,1212.71,2,1–2 Extensions
93548,70008645,2,2023-04-13,15,0.0025,808.47,Broker,125,Rate Shopping,2023-04-15,2023-04-30,20,1212.71,2,1–2 Extensions
93549,70008646,1,2023-02-04,5,0.00125,542.25,Broker,125,Appraisal Delay,2023-02-05,2023-02-10,20,1626.75,2,1–2 Extensions
93550,70008646,2,2023-02-05,15,0.0025,1084.5,Processor,132,Appraisal Delay,2023-02-10,2023-02-25,20,1626.75,2,1–2 Extensions
93551,70008651,1,2023-04-05,15,0.0025,351.95,Loan Officer,133,Underwriting Conditions,2023-04-07,2023-04-22,15,351.95,1,1–2 Extensions
93552,70008654,1,2023-04-23,5,0.00125,418.33,Loan Officer,134,Rate Shopping,2023-04-26,2023-05-01,5,418.33,1,1–2 Extensions
93553,70008659,1,2023-03-19,15,0.0025,619.28,Loan Officer,129,Title Issues,2023-03-23,2023-04-07,20,928.92,2,1–2 Extensions
93554,70008659,2,2023-04-03,5,0.00125,309.64,Processor,125,Title Issues,2023-04-07,2023-04-12,20,928.92,2,1–2 Extensions
93555,70008660,1,2023-05-01,15,0.0025,1719.65,Loan Officer,132,Title Issues,2023-05-03,2023-05-18,15,1719.65,1,1–2 Extensions
93556,70008661,1,2023-03-31,5,0.00125,674.94,Broker,128,Borrower Delay,2023-04-05,2023-04-10,5,674.94,1,1–2 Extensions
93557,70008665,1,2023-04-25,15,0.0025,1805.36,Broker,134,Borrower Delay,2023-04-26,2023-05-11,20,2708.04,2,1–2 Extensions
93558,70008665,2,2023-05-08,5,0.00125,902.68,Broker,137,Rate Shopping,2023-05-11,2023-05-16,20,2708.04,2,1–2 Extensions
93559,70008668,1,2023-04-04,15,0.0025,465.41,Broker,134,Underwriting Conditions,2023-04-05,2023-04-20,30,930.82,2,1–2 Extensions
93560,70008668,2,2023-04-15,15,0.0025,465.41,Broker,133,Title Issues,2023-04-20,2023-05-05,30,930.82,2,1–2 Extensions
93561,70008669,1,2023-03-30,5,0.00125,848.66,Broker,137,Underwriting Conditions,2023-04-04,2023-04-09,5,848.66,1,1–2 Extensions
93562,70008672,1,2023-04-23,5,0.00125,445.39,Broker,130,Underwriting Conditions,2023-04-28,2023-05-03,5,445.39,1,1–2 Extensions
93563,70008675,1,2023-05-01,5,0.00125,861.9,Processor,127,Rate Shopping,2023-05-04,2023-05-09,5,861.9,1,1–2 Extensions
93564,70008677,1,2023-03-02,15,0.0025,1136.14,Processor,134,Borrower Delay,2023-03-07,2023-03-22,30,2272.28,2,1–2 Extensions
93565,70008677,2,2023-03-19,15,0.0025,1136.14,Processor,137,Title Issues,2023-03-22,2023-04-06,30,2272.28,2,1–2 Extensions
93566,70008684,1,2023-04-03,5,0.00125,351.5,Processor,139,Rate Shopping,2023-04-08,2023-04-13,5,351.5,1,1–2 Extensions
93567,70008687,1,2023-01-24,15,0.0025,710.51,Broker,135,Rate Shopping,2023-01-25,2023-02-09,30,1421.02,2,1–2 Extensions
93568,70008687,2,2023-02-04,15,0.0025,710.51,Processor,139,Title Issues,2023-02-09,2023-02-24,30,1421.02,2,1–2 Extensions
93569,70008689,1,2023-05-01,15,0.0025,824.68,Processor,134,Rate Shopping,2023-05-04,2023-05-19,15,824.68,1,1–2 Extensions
93570,70008691,1,2023-04-24,5,0.00125,390.47,Processor,132,Title Issues,2023-04-29,2023-05-04,5,390.47,1,1–2 Extensions
93571,70008693,1,2023-04-21,5,0.00125,452.66,Processor,128,Borrower Delay,2023-04-26,2023-05-01,5,452.66,1,1–2 Extensions
93572,70008694,1,2023-04-30,5,0.00125,478.19,Loan Officer,131,Underwriting Conditions,2023-05-04,2023-05-09,5,478.19,1,1–2 Extensions
93573,70008696,1,2023-05-17,15,0.0025,495.54,Broker,137,Borrower Delay,2023-05-18,2023-06-02,30,991.08,2,1–2 Extensions
93574,70008696,2,2023-05-28,15,0.0025,495.54,Loan Officer,137,Appraisal Delay,2023-06-02,2023-06-17,30,991.08,2,1–2 Extensions
93575,70008700,1,2023-05-23,5,0.00125,668.44,Broker,126,Underwriting Conditions,2023-05-24,2023-05-29,20,2005.3200000000002,2,1–2 Extensions
93576,70008700,2,2023-05-26,15,0.0025,1336.88,Broker,126,Appraisal Delay,2023-05-29,2023-06-13,20,2005.3200000000002,2,1–2 Extensions
93577,70008712,1,2023-04-16,5,0.00125,770.77,Broker,130,Rate Shopping,2023-04-18,2023-04-23,5,770.77,1,1–2 Extensions
93578,70008715,1,2023-05-19,15,0.0025,1039.81,Loan Officer,128,Underwriting Conditions,2023-05-21,2023-06-05,15,1039.81,1,1–2 Extensions
93579,70008719,1,2023-03-01,5,0.00125,550.97,Loan Officer,132,Borrower Delay,2023-03-02,2023-03-07,5,550.97,1,1–2 Extensions
93580,70008723,1,2023-04-22,15,0.0025,1497.98,Processor,130,Borrower Delay,2023-04-25,2023-05-10,30,2995.96,2,1–2 Extensions
93581,70008723,2,2023-05-07,15,0.0025,1497.98,Loan Officer,132,Title Issues,2023-05-10,2023-05-25,30,2995.96,2,1–2 Extensions
93582,70008724,1,2023-03-22,5,0.00125,348.78,Processor,134,Appraisal Delay,2023-03-24,2023-03-29,5,348.78,1,1–2 Extensions
93583,70008726,1,2023-02-17,5,0.00125,433.82,Loan Officer,133,Title Issues,2023-02-18,2023-02-23,5,433.82,1,1–2 Extensions
93584,70008728,1,2023-05-03,15,0.0025,1036.89,Broker,129,Underwriting Conditions,2023-05-06,2023-05-21,15,1036.89,1,1–2 Extensions
93585,70008733,1,2023-04-11,15,0.0025,1181.15,Loan Officer,134,Rate Shopping,2023-04-13,2023-04-28,30,2362.3,2,1–2 Extensions
