Loan Number,Application Date,Lock Date,Funding Date,Loan Amount,Property State,Property Type,Occupancy Type,Loan Purpose,Channel,Product Type,Interest Rate,FICO,CLTV,DTI,Lock Term (days),Loan Status,loan_officer_id,Account Executive ID,Underwriter ID,Processor ID,Compensation (BPS),Compensation ($),Branch ID,Pull Through Flag,Extension Count,Is Funded,Loan Age (Days),Days To Fund,App To Lock Days,Lock To Fund Days,FICO Bucket,CLTV Bucket,High DTI Flag,Total Time In Process,Loan Status Simplified,Loan Purpose Simplified
70008924,2023-02-20,2023-02-24,,275821,Sc,2-4 Unit,Primary,Refi Rt,Wholesale,Va,5.751,734,79,33,45,Suspended,105,164.0,137,151,100,2758.21,12,0,0,0,1151,,4,,Prime+ (700-739),71-80%,0,4.0,Suspended,Refinance
70008925,2023-03-09,2023-03-12,2023-04-23,272350,Nc,Sfr,Primary,Refi Co,Retail,Fha,5.581,759,72,37,30,Funded,108,,134,143,102,2777.97,12,1,2,1,1134,45.0,3,42.0,Excellent (740-799),71-80%,0,45.0,Funded,Refinance
70008926,2023-01-13,2023-01-16,2023-02-14,332063,Tx,Condo,Primary,Refi Rt,Wholesale,Conventional,6.356,773,80,36,30,Funded,122,163.0,130,150,127,4217.2,18,1,2,1,1189,32.0,3,29.0,Excellent (740-799),71-80%,0,32.0,Funded,Refinance
70008927,2023-01-12,2023-01-12,2023-02-05,268513,Fl,Sfr,Primary,Refi Rt,Retail,Conventional,5.546,683,74,35,45,Funded,115,,131,150,129,3463.82,18,1,0,1,1190,24.0,0,24.0,Prime (660-699),71-80%,0,24.0,Funded,Refinance
70008928,2023-02-05,2023-02-07,2023-03-11,275437,Nc,Sfr,Primary,Refi Co,Wholesale,Va,6.114,723,72,33,30,Funded,102,163.0,139,143,125,3442.96,18,1,0,1,1166,34.0,2,32.0,Prime+ (700-739),71-80%,0,34.0,Funded,Refinance
70008929,2023-01-08,2023-01-10,,240718,Nc,Sfr,Investment,Refi Rt,Retail,Conventional,6.239,746,85,40,45,Denied,115,,138,142,134,3225.62,18,0,0,0,1194,,2,,Excellent (740-799),81-90%,0,2.0,Withdrawn,Refinance
70008930,2023-02-26,2023-02-26,,424838,Tx,Sfr,Investment,Purchase,Wholesale,Conventional,5.884,630,65,41,45,Suspended,123,156.0,133,146,89,3781.06,35,0,0,0,1145,,0,,Near Prime (620-659),61-70%,0,0.0,Suspended,Purchase
70008931,2023-03-20,2023-03-23,,524857,Fl,Sfr,Investment,Refi Co,Retail,Conventional,6.324,692,77,45,30,Withdrawn,108,,134,144,91,4776.2,12,0,0,0,1123,,3,,Prime (660-699),71-80%,0,3.0,Withdrawn,Refinance
70008932,2023-01-08,2023-01-13,2023-02-07,436182,Il,Sfr,Primary,Refi Rt,Retail,Conventional,6.256,729,72,45,45,Funded,113,,127,146,96,4187.35,18,1,0,1,1194,30.0,5,25.0,Prime+ (700-739),71-80%,0,30.0,Funded,Refinance
70008933,2023-01-11,2023-01-14,2023-03-08,455966,Tx,Sfr,Second Home,Purchase,Wholesale,Fha,5.975,690,82,34,45,Funded,101,161.0,131,147,89,4058.1,12,1,0,1,1191,56.0,3,53.0,Prime (660-699),81-90%,0,56.0,Funded,Purchase
70008934,2023-03-03,2023-03-03,2023-03-27,321032,Sc,Sfr,Investment,Purchase,Retail,Jumbo,6.747,769,77,37,60,Funded,110,,130,153,90,2889.29,22,1,0,1,1140,24.0,0,24.0,Excellent (740-799),71-80%,0,24.0,Funded,Purchase
70008935,2023-01-20,2023-01-21,,466258,Fl,2-4 Unit,Primary,Refi Rt,Retail,Conventional,6.307,734,84,35,30,Suspended,119,,138,145,126,5874.85,35,0,0,0,1182,,1,,Prime+ (700-739),81-90%,0,1.0,Suspended,Refinance
70008936,2023-03-29,2023-03-30,2023-05-22,255020,Nc,Sfr,Primary,Purchase,Wholesale,Conventional,6.153,728,80,42,15,Funded,112,159.0,128,141,89,2269.68,22,1,2,1,1114,54.0,1,53.0,Prime+ (700-739),71-80%,0,54.0,Funded,Purchase
70008937,2023-01-14,2023-01-16,,635133,Ny,Condo,Investment,Purchase,Wholesale,Conventional,5.995,708,70,47,15,Canceled,118,155.0,125,151,75,4763.5,18,0,0,0,1188,,2,,Prime+ (700-739),61-70%,1,2.0,Withdrawn,Purchase
70008938,2023-01-31,2023-02-03,,334054,Ga,Sfr,Primary,Refi Rt,Wholesale,Fha,5.722,684,79,37,60,Withdrawn,105,163.0,139,153,102,3407.35,12,0,0,0,1171,,3,,Prime (660-699),71-80%,0,3.0,Withdrawn,Refinance
70008939,2023-03-19,2023-03-24,2023-04-21,300426,Nc,Sfr,Second Home,Refi Rt,Wholesale,Conventional,5.81,699,89,40,30,Funded,114,157.0,138,148,109,3274.64,35,1,0,1,1124,33.0,5,28.0,Prime (660-699),81-90%,0,33.0,Funded,Refinance
70008940,2023-03-05,2023-03-09,2023-03-30,298471,Nc,Sfr,Primary,Purchase,Retail,Conventional,5.914,740,94,31,30,Funded,102,,126,145,110,3283.18,18,1,1,1,1138,25.0,4,21.0,Excellent (740-799),91-100%,0,25.0,Funded,Purchase
70008941,2023-03-04,2023-03-06,,318633,Il,Sfr,Primary,Purchase,Wholesale,Conventional,6.753,689,81,31,60,Suspended,108,161.0,131,143,105,3345.65,12,0,0,0,1139,,2,,Prime (660-699),81-90%,0,2.0,Suspended,Purchase
70008942,2023-01-11,2023-01-15,,200938,Nc,Sfr,Investment,Refi Rt,Retail,Jumbo,6.867,710,86,39,60,Denied,100,,128,153,133,2672.48,22,0,0,0,1191,,4,,Prime+ (700-739),81-90%,0,4.0,Withdrawn,Refinance
70008943,2023-01-08,2023-01-11,,338244,Va,Sfr,Investment,Purchase,Retail,Fha,5.486,696,77,38,30,Denied,116,,126,140,104,3517.74,22,0,0,0,1194,,3,,Prime (660-699),71-80%,0,3.0,Withdrawn,Purchase
70008944,2023-02-03,2023-02-07,2023-03-03,159944,Ga,Condo,Primary,Purchase,Wholesale,Conventional,6.252,712,72,34,45,Funded,105,163.0,130,151,96,1535.46,12,1,0,1,1168,28.0,4,24.0,Prime+ (700-739),71-80%,0,28.0,Funded,Purchase
70008945,2023-03-24,2023-03-28,2023-04-13,487691,Va,2-4 Unit,Primary,Purchase,Retail,Conventional,6.531,689,88,37,45,Funded,110,,139,145,110,5364.6,22,1,0,1,1119,20.0,4,16.0,Prime (660-699),81-90%,0,20.0,Funded,Purchase
70008946,2023-02-21,2023-02-25,,279140,Sc,Sfr,Primary,Purchase,Retail,Conventional,6.323,720,83,29,30,Canceled,115,,128,143,138,3852.13,18,0,0,0,1150,,4,,Prime+ (700-739),81-90%,0,4.0,Withdrawn,Purchase
70008947,2023-02-17,2023-02-17,,211306,Nc,Sfr,Primary,Purchase,Retail,Fha,5.413,725,84,41,30,Withdrawn,119,,131,141,118,2493.41,35,0,0,0,1154,,0,,Prime+ (700-739),81-90%,0,0.0,Withdrawn,Purchase
70008948,2023-01-05,2023-01-10,,328407,Tn,Condo,Primary,Purchase,Retail,Conventional,6.246,631,83,40,45,Withdrawn,123,,135,144,90,2955.66,35,0,0,0,1197,,5,,Near Prime (620-659),81-90%,0,5.0,Withdrawn,Purchase
70008949,2023-03-09,2023-03-13,,316807,Il,Sfr,Primary,Refi Rt,Wholesale,Va,6.063,687,76,41,30,Suspended,115,162.0,132,150,122,3865.05,18,0,0,0,1134,,4,,Prime (660-699),71-80%,0,4.0,Suspended,Refinance
70008950,2023-01-15,2023-01-18,2023-02-22,283095,Sc,Sfr,Second Home,Purchase,Wholesale,Fha,6.022,749,65,35,60,Funded,114,157.0,126,152,103,2915.88,35,1,0,1,1187,38.0,3,35.0,Excellent (740-799),61-70%,0,38.0,Funded,Purchase
70008951,2023-03-11,2023-03-12,2023-05-02,273658,Ga,Condo,Investment,Purchase,Retail,Conventional,6.182,748,90,37,30,Funded,100,,128,141,129,3530.19,22,1,1,1,1132,52.0,1,51.0,Excellent (740-799),81-90%,0,52.0,Funded,Purchase
70008952,2023-02-22,2023-02-26,2023-03-26,304422,Sc,Sfr,Primary,Refi Rt,Retail,Fha,5.869,665,77,35,30,Funded,121,,129,153,130,3957.49,18,1,1,1,1149,32.0,4,28.0,Prime (660-699),71-80%,0,32.0,Funded,Refinance
70008953,2023-01-29,2023-01-31,2023-03-11,566421,Fl,2-4 Unit,Primary,Refi Co,Wholesale,Fha,6.351,641,89,31,60,Funded,110,156.0,131,150,90,5097.79,22,1,1,1,1173,41.0,2,39.0,Near Prime (620-659),81-90%,0,41.0,Funded,Refinance
70008954,2023-01-25,2023-01-28,2023-03-23,636709,Ny,Sfr,Primary,Refi Rt,Retail,Jumbo,7.094,691,83,30,45,Funded,101,,130,154,79,5030.0,12,1,0,1,1177,57.0,3,54.0,Prime (660-699),81-90%,0,57.0,Funded,Refinance
70008955,2023-02-02,2023-02-04,2023-03-02,292356,Fl,2-4 Unit,Primary,Purchase,Retail,Conventional,6.055,696,79,41,30,Funded,104,,137,145,82,2397.32,30,1,0,1,1169,28.0,2,26.0,Prime (660-699),71-80%,0,28.0,Funded,Purchase
70008956,2023-03-31,2023-04-02,,567322,Ny,Condo,Primary,Purchase,Wholesale,Conventional,5.892,737,73,29,60,Withdrawn,119,156.0,134,148,120,6807.86,35,0,0,0,1112,,2,,Prime+ (700-739),71-80%,0,2.0,Withdrawn,Purchase
70008957,2023-01-17,2023-01-22,,246289,Tn,Sfr,Primary,Purchase,Retail,Conventional,6.772,717,82,49,30,Denied,106,,126,153,101,2487.52,12,0,0,0,1185,,5,,Prime+ (700-739),81-90%,1,5.0,Withdrawn,Purchase
70008958,2023-01-27,2023-01-30,2023-03-26,327564,Fl,2-4 Unit,Primary,Purchase,Retail,Conventional,6.588,780,75,42,60,Funded,105,,134,145,99,3242.88,12,1,0,1,1175,58.0,3,55.0,Excellent (740-799),71-80%,0,58.0,Funded,Purchase
70008959,2023-02-25,2023-02-28,2023-03-18,413745,Fl,Sfr,Primary,Purchase,Retail,Conventional,6.31,722,98,30,30,Funded,121,,128,148,137,5668.31,18,1,0,1,1146,21.0,3,18.0,Prime+ (700-739),91-100%,0,21.0,Funded,Purchase
70008960,2023-01-04,2023-01-06,2023-03-02,469522,Fl,Condo,Primary,Refi Rt,Retail,Conventional,6.02,683,74,34,45,Funded,105,,133,145,95,4460.46,12,1,1,1,1198,57.0,2,55.0,Prime (660-699),71-80%,0,57.0,Funded,Refinance
70008961,2023-03-25,2023-03-26,2023-05-18,216953,Nc,Sfr,Primary,Purchase,Retail,Conventional,6.495,715,85,41,30,Funded,118,,134,149,81,1757.32,18,1,0,1,1118,54.0,1,53.0,Prime+ (700-739),81-90%,0,54.0,Funded,Purchase
70008962,2023-02-05,2023-02-07,2023-03-17,274279,Nc,Sfr,Primary,Refi Co,Retail,Conventional,6.312,708,76,31,60,Funded,111,,139,145,82,2249.09,18,1,0,1,1166,40.0,2,38.0,Prime+ (700-739),71-80%,0,40.0,Funded,Refinance
70008963,2023-03-01,2023-03-05,2023-03-24,302570,Il,Condo,Primary,Refi Co,Wholesale,Fha,5.669,730,60,30,15,Funded,120,158.0,125,153,76,2299.53,35,1,0,1,1142,23.0,4,19.0,Prime+ (700-739),<=60%,0,23.0,Funded,Refinance
70008964,2023-03-19,2023-03-24,,355411,Tx,Sfr,Primary,Refi Co,Retail,Va,5.425,669,81,34,30,Withdrawn,102,,131,154,115,4087.23,18,0,0,0,1124,,5,,Prime (660-699),81-90%,0,5.0,Withdrawn,Refinance
70008965,2023-02-12,2023-02-17,,437834,Fl,Sfr,Primary,Refi Rt,Retail,Jumbo,6.813,713,76,42,30,Withdrawn,115,,139,141,125,5472.93,18,0,0,0,1159,,5,,Prime+ (700-739),71-80%,0,5.0,Withdrawn,Refinance
70008966,2023-02-10,2023-02-13,2023-04-01,784862,Ca,Sfr,Primary,Purchase,Retail,Jumbo,6.935,697,90,26,30,Funded,112,,135,143,89,6985.27,22,1,0,1,1161,50.0,3,47.0,Prime (660-699),81-90%,0,50.0,Funded,Purchase
70008967,2023-03-10,2023-03-12,2023-05-03,178378,Nc,Condo,Second Home,Refi Rt,Retail,Va,5.736,708,81,36,30,Funded,120,,130,152,88,1569.73,35,1,0,1,1133,54.0,2,52.0,Prime+ (700-739),81-90%,0,54.0,Funded,Refinance
70008968,2023-02-19,2023-02-23,2023-04-05,429759,Tx,Condo,Investment,Purchase,Retail,Conventional,6.427,720,91,50,60,Funded,116,,125,148,118,5071.16,22,1,4,1,1152,45.0,4,41.0,Prime+ (700-739),91-100%,1,45.0,Funded,Purchase
70008969,2023-02-10,2023-02-15,2023-03-15,375066,Il,Condo,Primary,Purchase,Retail,Conventional,6.486,713,75,40,60,Funded,116,,128,144,105,3938.19,22,1,0,1,1161,33.0,5,28.0,Prime+ (700-739),71-80%,0,33.0,Funded,Purchase
70008970,2023-01-27,2023-01-29,2023-03-22,442484,Va,Condo,Primary,Purchase,Retail,Conventional,6.089,674,85,34,15,Funded,121,,128,143,129,5708.04,18,1,1,1,1175,54.0,2,52.0,Prime (660-699),81-90%,0,54.0,Funded,Purchase
70008971,2023-02-28,2023-03-05,2023-04-13,654887,Ca,Sfr,Primary,Purchase,Retail,Jumbo,7.027,755,81,38,30,Funded,114,,137,154,117,7662.18,35,1,2,1,1143,44.0,5,39.0,Excellent (740-799),81-90%,0,44.0,Funded,Purchase
70008972,2023-02-21,2023-02-24,2023-03-25,285561,Ga,Sfr,Primary,Refi Rt,Retail,Fha,5.759,737,74,37,60,Funded,101,,136,149,79,2255.93,12,1,0,1,1150,32.0,3,29.0,Prime+ (700-739),71-80%,0,32.0,Funded,Refinance
70008973,2023-01-04,2023-01-06,,345891,Tx,2-4 Unit,Primary,Refi Co,Wholesale,Conventional,6.39,711,90,38,45,Canceled,123,159.0,129,148,90,3113.02,35,0,0,0,1198,,2,,Prime+ (700-739),81-90%,0,2.0,Withdrawn,Refinance
70008974,2023-03-24,2023-03-27,2023-04-24,512025,Tx,2-4 Unit,Investment,Refi Rt,Wholesale,Fha,5.936,711,78,33,45,Funded,120,158.0,128,140,79,4045.0,35,1,0,1,1119,31.0,3,28.0,Prime+ (700-739),71-80%,0,31.0,Funded,Refinance
70008975,2023-01-21,2023-01-23,2023-02-22,290796,Nc,Condo,Second Home,Purchase,Wholesale,Fha,6.107,732,77,37,60,Funded,118,163.0,133,145,89,2588.08,18,1,0,1,1181,32.0,2,30.0,Prime+ (700-739),71-80%,0,32.0,Funded,Purchase
70008976,2023-02-06,2023-02-10,,580321,Fl,Sfr,Primary,Purchase,Retail,Fha,5.855,723,77,33,45,Withdrawn,115,,126,145,129,7486.14,18,0,0,0,1165,,4,,Prime+ (700-739),71-80%,0,4.0,Withdrawn,Purchase
70008977,2023-03-23,2023-03-28,2023-05-16,370029,Tx,Condo,Investment,Refi Co,Retail,Conventional,6.19,660,75,29,45,Funded,123,,136,142,99,3663.29,35,1,0,1,1120,54.0,5,49.0,Prime (660-699),71-80%,0,54.0,Funded,Refinance
70008978,2023-02-27,2023-02-28,2023-03-30,223599,Sc,Condo,Primary,Purchase,Wholesale,Fha,5.95,724,89,37,45,Funded,109,164.0,131,152,138,3085.67,12,1,1,1,1144,31.0,1,30.0,Prime+ (700-739),81-90%,0,31.0,Funded,Purchase
70008979,2023-03-20,2023-03-22,2023-04-27,631601,Ca,Condo,Primary,Purchase,Retail,Fha,5.728,647,85,40,30,Funded,112,,136,153,86,5431.77,22,1,3,1,1123,38.0,2,36.0,Near Prime (620-659),81-90%,0,38.0,Funded,Purchase
70008980,2023-01-14,2023-01-14,,747739,Ny,Sfr,Primary,Refi Rt,Wholesale,Jumbo,6.354,748,77,29,30,Suspended,103,157.0,133,145,107,8000.81,30,0,0,0,1188,,0,,Excellent (740-799),71-80%,0,0.0,Suspended,Refinance
70008981,2023-03-02,2023-03-04,2023-05-01,442727,Va,Sfr,Primary,Purchase,Retail,Conventional,5.686,678,80,35,30,Funded,120,,131,140,88,3896.0,35,1,2,1,1141,60.0,2,58.0,Prime (660-699),71-80%,0,60.0,Funded,Purchase
70008982,2023-01-06,2023-01-07,2023-02-21,248106,Sc,Sfr,Primary,Purchase,Retail,Conventional,5.551,700,80,43,30,Funded,105,,133,144,101,2505.87,12,1,0,1,1196,46.0,1,45.0,Prime+ (700-739),71-80%,0,46.0,Funded,Purchase
70008983,2023-03-13,2023-03-16,2023-04-28,596379,Ny,Condo,Primary,Purchase,Retail,Fha,5.412,678,92,33,30,Funded,102,,137,147,121,7216.19,18,1,0,1,1130,46.0,3,43.0,Prime (660-699),91-100%,0,46.0,Funded,Purchase
70008984,2023-03-12,2023-03-14,2023-05-01,367309,Fl,Condo,Second Home,Purchase,Wholesale,Conventional,6.38,663,74,40,45,Funded,119,161.0,126,151,118,4334.25,35,1,0,1,1131,50.0,2,48.0,Prime (660-699),71-80%,0,50.0,Funded,Purchase
70008985,2023-02-10,2023-02-11,2023-03-20,476872,Va,Sfr,Primary,Refi Rt,Wholesale,Conventional,6.429,752,70,27,60,Funded,118,162.0,132,146,73,3481.17,18,1,0,1,1161,38.0,1,37.0,Excellent (740-799),61-70%,0,38.0,Funded,Refinance
70008986,2023-02-23,2023-02-24,2023-04-01,490674,Il,Condo,Primary,Purchase,Retail,Conventional,5.953,740,75,20,45,Funded,102,,137,154,121,5937.16,18,1,1,1,1148,37.0,1,36.0,Excellent (740-799),71-80%,0,37.0,Funded,Purchase
70008987,2023-01-18,2023-01-21,2023-02-28,515592,Tx,Sfr,Primary,Refi Rt,Retail,Conventional,6.06,716,65,31,60,Funded,111,,137,142,80,4124.74,18,1,0,1,1184,41.0,3,38.0,Prime+ (700-739),61-70%,0,41.0,Funded,Refinance
70008988,2023-03-16,2023-03-18,,584839,Fl,Sfr,Primary,Refi Co,Wholesale,Conventional,6.1,776,86,35,30,Suspended,107,161.0,138,147,97,5672.94,22,0,0,0,1127,,2,,Excellent (740-799),81-90%,0,2.0,Suspended,Refinance
70008989,2023-03-13,2023-03-15,,562117,Ny,Sfr,Primary,Refi Rt,Wholesale,Conventional,6.392,703,72,29,60,Denied,103,159.0,129,145,94,5283.9,30,0,0,0,1130,,2,,Prime+ (700-739),71-80%,0,2.0,Withdrawn,Refinance
70008990,2023-02-16,2023-02-21,2023-04-12,527386,Tx,Sfr,Primary,Purchase,Retail,Fha,5.772,664,62,36,45,Funded,120,,130,149,86,4535.52,35,1,0,1,1155,55.0,5,50.0,Prime (660-699),61-70%,0,55.0,Funded,Purchase
70008991,2023-03-31,2023-04-01,2023-05-17,317289,Nc,Condo,Primary,Purchase,Wholesale,Conventional,5.942,648,70,36,45,Funded,106,158.0,129,147,120,3807.47,12,1,0,1,1112,47.0,1,46.0,Near Prime (620-659),61-70%,0,47.0,Funded,Purchase
70008992,2023-03-01,2023-03-03,2023-04-29,256820,Sc,Sfr,Primary,Refi Rt,Retail,Conventional,6.23,749,100,51,30,Funded,116,,133,141,108,2773.66,22,1,1,1,1142,59.0,2,57.0,Excellent (740-799),91-100%,1,59.0,Funded,Refinance
70008993,2023-03-12,2023-03-12,,588576,Ny,Sfr,Primary,Purchase,Retail,Fha,5.952,719,77,34,15,Denied,114,,131,150,118,6945.2,35,0,0,0,1131,,0,,Prime+ (700-739),71-80%,0,0.0,Withdrawn,Purchase
70008994,2023-03-13,2023-03-14,,426672,Fl,Sfr,Primary,Refi Rt,Wholesale,Fha,5.972,736,72,42,45,Withdrawn,104,163.0,125,149,91,3882.72,30,0,0,0,1130,,1,,Prime+ (700-739),71-80%,0,1.0,Withdrawn,Refinance
70008995,2023-02-22,2023-02-26,2023-04-08,399740,Il,Condo,Primary,Refi Rt,Retail,Fha,5.476,784,70,28,30,Funded,116,,126,149,112,4477.09,22,1,0,1,1149,45.0,4,41.0,Excellent (740-799),61-70%,0,45.0,Funded,Refinance
70008996,2023-02-06,2023-02-07,2023-03-31,400751,Tx,Sfr,Primary,Refi Rt,Wholesale,Jumbo,6.534,759,81,33,30,Funded,113,158.0,133,146,96,3847.21,18,1,0,1,1165,53.0,1,52.0,Excellent (740-799),81-90%,0,53.0,Funded,Refinance
70008997,2023-01-29,2023-02-01,,866573,Ny,Sfr,Primary,Purchase,Retail,Jumbo,6.793,749,87,38,45,Canceled,120,,138,150,86,7452.53,35,0,0,0,1173,,3,,Excellent (740-799),81-90%,0,3.0,Withdrawn,Purchase
70008998,2023-02-08,2023-02-09,2023-03-03,472677,Tx,Sfr,Primary,Purchase,Retail,Conventional,6.524,735,63,29,45,Funded,118,,125,142,88,4159.56,18,1,1,1,1163,23.0,1,22.0,Prime+ (700-739),61-70%,0,23.0,Funded,Purchase
70008999,2023-03-27,2023-03-28,2023-04-22,459602,Ny,Condo,Primary,Purchase,Retail,Jumbo,6.799,650,89,43,30,Funded,113,,135,141,95,4366.22,18,1,0,1,1116,26.0,1,25.0,Near Prime (620-659),81-90%,0,26.0,Funded,Purchase
70009000,2023-03-07,2023-03-12,,630844,Ca,Sfr,Primary,Refi Co,Retail,Conventional,6.699,762,74,30,15,Canceled,119,,129,153,118,7443.96,35,0,0,0,1136,,5,,Excellent (740-799),71-80%,0,5.0,Withdrawn,Refinance
70009001,2023-03-13,2023-03-17,2023-05-11,400550,Tx,Condo,Primary,Purchase,Wholesale,Va,5.163,706,82,32,60,Funded,123,160.0,135,149,97,3885.34,35,1,1,1,1130,59.0,4,55.0,Prime+ (700-739),81-90%,0,59.0,Funded,Purchase
70009002,2023-02-01,2023-02-05,2023-03-14,190766,Sc,Sfr,Primary,Purchase,Wholesale,Jumbo,7.077,615,74,45,30,Funded,121,161.0,133,142,120,2289.19,18,1,0,1,1170,41.0,4,37.0,Fair (580-619),71-80%,0,41.0,Funded,Purchase
70009003,2023-03-09,2023-03-09,,457084,Fl,Sfr,Primary,Refi Rt,Retail,Conventional,6.004,706,79,31,30,Denied,103,,137,151,103,4707.97,30,0,0,0,1134,,0,,Prime+ (700-739),71-80%,0,0.0,Withdrawn,Refinance
70009004,2023-03-02,2023-03-07,2023-04-06,799906,Ny,Sfr,Primary,Purchase,Retail,Jumbo,6.459,726,90,31,30,Funded,111,,132,148,98,7839.08,18,1,2,1,1141,35.0,5,30.0,Prime+ (700-739),81-90%,0,35.0,Funded,Purchase
70009005,2023-02-04,2023-02-05,,454043,Va,Sfr,Primary,Purchase,Wholesale,Conventional,5.879,685,94,48,60,Withdrawn,103,159.0,132,141,102,4631.24,30,0,0,0,1167,,1,,Prime (660-699),91-100%,1,1.0,Withdrawn,Purchase
70009006,2023-01-29,2023-02-02,2023-03-10,720833,Ca,Sfr,Primary,Refi Rt,Retail,Conventional,6.122,768,97,43,30,Funded,110,,137,149,93,6703.75,22,1,0,1,1173,40.0,4,36.0,Excellent (740-799),91-100%,0,40.0,Funded,Refinance
70009007,2023-03-17,2023-03-21,2023-05-09,672150,Va,Sfr,Primary,Refi Rt,Wholesale,Conventional,6.345,734,86,37,30,Funded,122,164.0,132,148,120,8065.8,18,1,0,1,1126,53.0,4,49.0,Prime+ (700-739),81-90%,0,53.0,Funded,Refinance
70009008,2023-02-11,2023-02-12,2023-03-11,312157,Va,Condo,Primary,Refi Rt,Wholesale,Conventional,6.117,717,81,37,45,Funded,109,163.0,131,150,130,4058.04,12,1,0,1,1160,28.0,1,27.0,Prime+ (700-739),81-90%,0,28.0,Funded,Refinance
70009009,2023-02-09,2023-02-09,2023-04-10,530351,Fl,Sfr,Primary,Purchase,Retail,Va,5.902,777,62,46,45,Funded,105,,125,141,94,4985.3,12,1,0,1,1162,60.0,0,60.0,Excellent (740-799),61-70%,1,60.0,Funded,Purchase
70009010,2023-01-08,2023-01-09,2023-02-18,591775,Ny,Sfr,Primary,Refi Co,Wholesale,Conventional,6.209,781,88,46,15,Funded,114,159.0,127,140,103,6095.28,35,1,0,1,1194,41.0,1,40.0,Excellent (740-799),81-90%,1,41.0,Funded,Refinance
70009011,2023-01-17,2023-01-21,2023-03-15,606660,Ny,2-4 Unit,Primary,Purchase,Wholesale,Fha,5.382,700,74,25,60,Funded,103,164.0,134,154,102,6187.93,30,1,0,1,1185,57.0,4,53.0,Prime+ (700-739),71-80%,0,57.0,Funded,Purchase
70009012,2023-02-01,2023-02-05,,436693,Fl,Sfr,Primary,Purchase,Retail,Conventional,6.027,681,62,42,15,Withdrawn,114,,125,145,119,5196.65,35,0,0,0,1170,,4,,Prime (660-699),61-70%,0,4.0,Withdrawn,Purchase
70009013,2023-02-23,2023-02-23,2023-04-08,833023,Ca,Sfr,Primary,Refi Co,Retail,Jumbo,6.756,681,91,47,60,Funded,104,,128,154,81,6747.49,30,1,4,1,1148,44.0,0,44.0,Prime (660-699),91-100%,1,44.0,Funded,Refinance
70009014,2023-03-30,2023-04-03,2023-05-13,178801,Il,Sfr,Primary,Purchase,Wholesale,Conventional,6.043,711,91,38,30,Funded,117,158.0,129,154,88,1573.45,18,1,0,1,1113,44.0,4,40.0,Prime+ (700-739),91-100%,0,44.0,Funded,Purchase
70009015,2023-03-05,2023-03-10,2023-04-19,532988,Tx,Sfr,Primary,Refi Co,Retail,Conventional,6.312,656,100,47,30,Funded,104,,135,151,89,4743.59,30,1,0,1,1138,45.0,5,40.0,Near Prime (620-659),91-100%,1,45.0,Funded,Refinance
70009016,2023-02-18,2023-02-18,2023-04-01,381820,Tx,Sfr,Primary,Purchase,Wholesale,Conventional,6.001,752,90,39,60,Funded,108,158.0,138,142,98,3741.84,12,1,0,1,1153,42.0,0,42.0,Excellent (740-799),81-90%,0,42.0,Funded,Purchase
70009017,2023-01-26,2023-01-29,,298391,Tn,2-4 Unit,Primary,Purchase,Retail,Conventional,6.158,729,83,26,30,Withdrawn,105,,138,150,110,3282.3,12,0,0,0,1176,,3,,Prime+ (700-739),81-90%,0,3.0,Withdrawn,Purchase
70009018,2023-03-04,2023-03-07,2023-04-09,306992,Ga,Condo,Primary,Purchase,Retail,Jumbo,6.798,666,87,31,45,Funded,123,,127,152,90,2762.93,35,1,0,1,1139,36.0,3,33.0,Prime (660-699),81-90%,0,36.0,Funded,Purchase
70009019,2023-03-14,2023-03-16,2023-04-11,794954,Ca,Condo,Primary,Purchase,Retail,Jumbo,5.8,728,77,39,30,Funded,106,,136,147,119,9459.95,12,1,2,1,1129,28.0,2,26.0,Prime+ (700-739),71-80%,0,28.0,Funded,Purchase
70009020,2023-01-22,2023-01-24,,379573,Il,Sfr,Primary,Purchase,Retail,Conventional,6.586,693,95,36,45,Withdrawn,103,,129,144,97,3681.86,30,0,0,0,1180,,2,,Prime (660-699),91-100%,0,2.0,Withdrawn,Purchase
70009021,2023-03-09,2023-03-09,2023-04-06,192592,Fl,Condo,Primary,Refi Rt,Retail,Fha,5.585,649,88,36,60,Funded,102,,132,144,116,2234.07,18,1,0,1,1134,28.0,0,28.0,Near Prime (620-659),81-90%,0,28.0,Funded,Refinance
70009022,2023-01-05,2023-01-05,,390417,Il,Condo,Investment,Purchase,Retail,Jumbo,7.115,694,78,29,30,Denied,119,,127,150,124,4841.17,35,0,0,0,1197,,0,,Prime (660-699),71-80%,0,0.0,Withdrawn,Purchase
70009023,2023-03-06,2023-03-09,2023-04-28,267692,Tn,Sfr,Investment,Refi Rt,Retail,Conventional,6.33,704,77,29,30,Funded,107,,139,151,94,2516.3,22,1,0,1,1137,53.0,3,50.0,Prime+ (700-739),71-80%,0,53.0,Funded,Refinance
70009024,2023-02-20,2023-02-20,,396628,Fl,Sfr,Primary,Refi Rt,Retail,Conventional,6.214,756,81,31,45,Suspended,110,,137,140,103,4085.27,22,0,0,0,1151,,0,,Excellent (740-799),81-90%,0,0.0,Suspended,Refinance
